Rank,Title,Year,Predicted_Rating,Recommendation_Score,Keywords_From_CSV,Female_Critiques_From_CSV,Hours_Themes_Alignment_From_CSV,Awards_From_CSV,Narrative_Type_From_CSV,Director,Rated,Content_Warnings,Released,Runtime,Runtime_mins,Genre,Primary_Genre,Secondary_Genre,IMDb_Rating,imdbRating,imdbVotes,Metascore,Has_Oscar,Award_Count,Awards,Writer,Actors,Plot,Language,Country,imdbID,Type,DVD,BoxOffice,Production,Mood_Tags,Pacing,Style_Tags,Themes,Lead_Gender,Narrative_Structure,Ending_Type,Character_Arcs,Is_Adaptation,Budget_Level,Special_Effects,Filming_Location_Diversity,Has_LGBT,Has_Cinematography,Has_Screenplay,Has_Plot_Twist,Genre_Count,Is_Drama,Is_Comedy,Is_Crime,Is_History,Is_Romance,Is_Action,Is_Adventure,Is_Sci_Fi
52,Munyurangabo,2007,7.696,0.599,"Hutu/Tutsi, Friendship, Journey, Post-Genocide",N/A (Primarily male-centric narrative),Limited Alignment: A poignant story of male friendship and reconciliation after genocide.,Cannes (Un Certain Regard),Male,Lee Isaac Chung,Not Rated,Not Rated,15 May 2008,97 min,97.0,Drama,Drama,Unknown,6.7,6.7,827,78.0,0.0,2.0,5 wins & 5 nominations,"Samuel Gray Anderson, Lee Isaac Chung","Jeff Rutagengwa, Eric Ndorunkundiye, Jean Marie Vianney Nkurikiyinka","From opposing ethnicities, Ngabo and Sangwa are tested when old-timers warn, ""Hutus and Tutsis should not be friends."" An intense and inspiring portrait of youth in Rwanda, 'Munyurangabo' features Poet Laureate Edouard Uwayo delivering a moving poem about his healing country. Rwanda. Kinyarwanda with English subtitles.",Kinyarwanda,"Rwanda, United States",tt1031947,movie,N/A,N/A,N/A,emotional,medium,intimate,friendship,male,linear,neutral,minimal,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,My Heart Goes Boom!,2020,7.31,0.529,,,,,,Nacho Álvarez,N/A,N/A,25 Jun 2021,116 min,116.0,"Comedy, Musical, Romance",Comedy,Musical,5.7,5.7,1212,0.0,0.0,2.0,4 wins & 12 nominations,"Eduardo Navarro, David Esteban Cubero, Nacho Álvarez","Ingrid García Jonsson, Verónica Echegui, Fernando Guallar","In 1973, after leaving her boyfriend Massimiliano at the altar in Rome, María decides to make a new start taking a return flight to Spain. An orphan without family, money, or resources, at her arrival to the Aiport of Barajas in the City of Madrid, María meets Amparo, a funny, loudmouthed, vivacious, free-spirited woman who works as a flight attendant. Three months later María is living with Amparo, also working as a flight attendant in Barajas, when she meets again Pablo, now looking for a lost suitcase. After he gives her his work address, the suitcase is found and María takes it to return to Pablo, surprised to learn that he works in TVE (Televisión Española, a Spanish TV channel back then). There she meets Chimo, a womanizing producer determined to turn María into a star as one of the dancers in the famous late show ""Las Noches de Rosa."" Returning to her work at the airport, at the last moment she meets Pablo and gives him his suitcase and her phone number, which leads to a double date with Amparo and Lucas. When Chimo locates María, he convinces her to participate in the show. However, troubles appear by three: Rosa mistrusts María and places her as a possible substitute in case one of the other dancers is absent, and Pablo's father Celedonio is TVE's censor, an old-fashioned man stuck in the early days of Franco's dictatorship, who rejects any kind of modernity and freedom in TV and who wants to fire Chimo. Unfamiliar with the Francoist Regime and its repressive laws, María tries to adjust to it, although she thinks it's outdated. Then Massimiliano appears in Madrid looking for María, trying to win her back. While Amparo's relationship with Lucas sours, María's dream of making her first appearance on TV is shattered after seeing she's been considerably censored. Taking revenge on Pablo after knowing about his relationship with María, Chimo shows her the censor's office, where she discovers that Pablo is Celedonio's son and will be the new censor when his father retires--but it was Pablo himself who actually censored her, on his father's advice. With their relationship in danger, Massimiliano finds and reunites with María, who feels confused about her feelings for Pablo. At the same time, Celedonio forces TVE's staff to choose his son as new censor, betraying Pablo when Celedonio imposes the condition to continue working as a counselor for his son. With the incoming New Year's Eve Special, which will also be the first Special to be broadcast live, María and Pablo are trapped at crossroads: he's between following his father's way or his own; she weighs going back to Rome with Massimiliano against following her dreams of dance and freedom.",Spanish,"Spain, Italy",tt11238932,movie,N/A,N/A,N/A,"funny, emotional, dark",fast,intimate,"friendship, revenge, justice, love, family, betrayal",ensemble,surreal,neutral,growth,original,low,minimal,medium,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
54,Nowhere to Run,1993,6.907,0.539,,,,,,Robert Harmon,R,R,15 Jan 1993,94 min,94.0,"Action, Drama, Romance",Action,Drama,5.7,5.7,27383,41.0,0.0,1.0,1 nomination total,"Joe Eszterhas, Richard Marquand, Leslie Bohem","Jean-Claude Van Damme, Rosanna Arquette, Kieran Culkin","Sam, an escaped convict, lands up on a farmland owned by a widow. When he learns that a ruthless contractor is trying to take over her land, he helps her to fight against the injustice.",English,United States,tt0107711,movie,N/A,"$22,189,039",N/A,"emotional, exciting",fast,intimate,justice,ensemble,linear,neutral,growth,original,medium,practical_effects,low,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
55,Nuit du Kompa au Zénith de Paris: Djakout & Kreyol La,2012,5.99,0.35,,,,,,,N/A,,,0.0 min,0.0,Music,,,0.0,0.0,0,,,,,,,,,,tt29612557,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56,"Nzinga, Queen of Angola",2013,7.347,0.561,"Historical Epic, Queen, Warrior, Colonial Resistance, 17th C.",A portrait of a powerful female leader and military strategist.,"Alignment: A narrative of female authorship on a historical scale, about a queen fighting for her people's freedom against colonial powers.",,Female,Sérgio Graciano,N/A,N/A,08 Nov 2013,109 min,109.0,"Adventure, Biography, Drama",Adventure,Biography,5.7,5.7,137,0.0,0.0,2.0,3 wins & 11 nominations,"Isilda Hurst, Joana Jorge","Lesliana Pereira, Ana Santos, Erica Chissapa","In the 17th century a warrior woman fights for the independence of Angola. After witnessing the murder of her son and watching her people being humiliated by Portuguese colonizers, Njinga will become a Queen and struggle for their liberation embodying the motto: those who stay fight to win.",Portuguese,Angola,tt3463004,movie,N/A,N/A,N/A,"emotional, exciting, dark",medium,intimate,general,female,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,Omar,2013,8.105,0.635,"Occupation, Betrayal, Love, Trust, Thriller",The female character is a motivator for the male protagonist's actions.,,Oscar Nominee (Int'l Film),Male (Palestinian informant's dilemma),Hany Abu-Assad,Not Rated,Not Rated,01 Aug 2013,98 min,98.0,"Crime, Drama, Romance",Crime,Drama,7.5,7.5,15858,75.0,1.0,2.0,Nominated for 1 Oscar. 13 wins & 12 nominations total,Hany Abu-Assad,"Adam Bakri, Leem Lubany, Eyad Hourani",A young Palestinian freedom fighter agrees to work as an informant after he's tricked into an admission of guilt by association in the wake of an Israeli soldier's killing.,"Arabic, Hebrew",Occupied Palestinian Territory,tt2852406,movie,N/A,"$356,000",N/A,"emotional, dark",medium,intimate,general,unknown,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
58,Paradise Now,2005,8.133,0.635,,,,,,Hany Abu-Assad,PG-13,PG-13,18 Nov 2005,91 min,91.0,"Crime, Drama, Thriller",Crime,Drama,7.4,7.4,24349,71.0,1.0,2.0,Nominated for 1 Oscar. 14 wins & 17 nominations total,"Hany Abu-Assad, Bero Beyer, Pierre Hodgson","Kais Nashif, Ali Suliman, Lubna Azabal","Palestinians Said and Khaled, now in young adulthood, have been lifelong friends living in Nablus in the West Bank. They have both had what they consider a difficult life, now working side-by-side in unfulfilling jobs as auto mechanics in a small garage, being unfulfilling as difficult as the jobs were to get. Those difficult lives includes feeling like they are prisoners in the West Bank, Said who has only left the region once on a medical issue when he was six. They blame all their problems on the oppression by the Israelis. As such, they have volunteered and have been accepted by a Palestinian resistance group to carry out a suicide bombing mission in Tel Aviv: after the initial response to the first bomb, the second bomb would be detonated at the same site. Following the bombing, the resistance group would release pre-taped video messages of Said and Khaled confessing to the bombing in the name of God. The mission would require Said and Khaled to cross ""illegally"" into Israel. They are not afraid of death in light of their deaths having some meaning, and in feeling like their lives are like being dead anyway. In the process of carrying out the mission, they end up being separated which could jeopardize not only the mission but their individual lives without their death being in the name of a cause, that is if they cannot locate each other. In this their time apart, Said and Khaled may have time to think about what they are about to do, their thoughts not only shaped by their different family histories, but Said's budding friendship/romance with a young woman named Suha, the daughter of a wealthy and famed Palestinian, she who has only recently moved back to the West Bank after years living overseas.","Arabic, English","Occupied Palestinian Territory, Netherlands, Israel, Germany, France",tt0445620,movie,N/A,"$1,457,843",N/A,"emotional, suspenseful, dark, thoughtful",fast,intimate,"love, friendship, family",female,linear,tragic,minimal,original,low,minimal,high,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59,Pray the Devil Back to Hell,2008,7.071,0.554,"Liberia, Civil War, Women's Rights, Peace, Activism",A powerful documentary about women forcing an end to war.,"Complex Female Narrative: The real-life, ultimate story of female authorship on a societal scale. The women of Liberia literally authored peace, forcing an end to a civil war. Anguish: The anguish of war, loss, and violence is the catalyst for their incredible action. Artistic Expression: A powerful documentary that bears witness to the strength of collective female action.",Tribeca Film Festival Award,Female (Women's peace movement),Gini Reticker,Unrated,Unrated,08 May 2009,72 min,72.0,Documentary,Documentary,Unknown,7.5,7.5,583,78.0,0.0,2.0,3 wins & 5 nominations,N/A,"Janet Johnson Bryant, Etweda Cooper, Vaiba Flomo","A civil war had been raging for years between the dictatorship of the Liberian president and the rebels who called themselves the LURD. The LURD wanted to overthrow the government. They terrorized the people in the country through killings, rapes, dismemberment and destruction. They were becoming more powerful as they closed in on the capital city, Monrovia. One unlikely heroine is inspired by a dream to bring Christian women together to start a peace movement. She begins within her own church and asks that all women from all churches are brought together. At one meeting, a Muslim woman goes up to the podium to address the church and tells them that she is moved by what they were doing and that Muslim women need to be brought into the Peace Movement. This was a cause that transcended all differences. With this extraordinary mission, the women dressed in plain white clothes and covered their heads, as a way to shed any differences of class or religion among them. They decide to make peace signs and sit in at the fish market where the Liberian president drove past every morning. He refuses to acknowledge them for weeks. The women finally get to present their mission statement to the president, as well as demand peace talks between the government and the rebels. The women do not just hand things over to the men, however. When the peace talks finally come to fruition, a delegate group goes to Ghana to ensure that a resolution is made. The first two weeks no progress is made. The rebel warlords are just demanding future positions in the government and access to the country's resources. The Liberian president had already fled back to Liberia when Sierra Leone tries to indict him for war crimes. The women's growing anger and frustration lead them to stage a sit in. They block all the doors and windows preventing anyone from leaving the peace talks without a resolution. Trapped with no food and water, the talks turn serious. Finally, a resolution is signed. The UN peacekeepers move in and the Liberian president is exiled to Nigeria. The women understood that they could not rely on anyone else to make sure that the resolutions are implemented. They also realize, seeing the UN only creating chaos, that to ensure full disarmament in the country, they would need to step in, forgive their perpetrators, and convince each one of them that they would be accepted back into the community. The truly final mission for the women was to ensure a democratic election and elect a woman into the office of the presidency. The power of the women prevails. The first female president is elected. The women can finally go home. Mission accomplished. Peace reigns in Liberia.",English,United States,tt1202203,movie,N/A,"$90,066",N/A,neutral,fast,conventional,general,female,surreal,neutral,"growth, tragedy",original,low,minimal,low,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Rachida,2002,7.807,0.608,"Algerian Civil War, Schoolteacher, Trauma, Resilience",A powerful portrait of female resilience in the face of terror.,Female Narrative & Anguish: Follows a woman reclaiming her life and vocation after a brutal attack. It's about the anguish of a nation embodied in a female struggle for normalcy and peace.,"Cannes, Venice",Female,Yamina Bachir,N/A,N/A,08 Jan 2003,100 min,100.0,Drama,Drama,Unknown,6.9,6.9,400,0.0,0.0,2.0,8 wins & 3 nominations,Yamina Bachir,"Ibtissem Djouadi, Bahia Rachedi, Rachida Messaoudène","A look at terrorism in Algeria through the eyes of Rachida, a teacher in one of the school districts.","French, Arabic","Algeria, France",tt0318011,movie,N/A,N/A,N/A,emotional,medium,intimate,general,unknown,linear,neutral,minimal,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Rafiki,2018,7.882,0.61,"Lesbian Romance, Forbidden Love, Political Families, Nairobi",A vibrant story of female desire against homophobic oppression.,Alignment: Explores female sexuality and the anguish of forbidden love. The two young women author their own secret world despite societal pressure.,Cannes (Official Selection),Female,Wanuri Kahiu,N/A,N/A,19 Apr 2019,83 min,83.0,"Drama, Romance",Drama,Romance,6.8,6.8,3463,68.0,0.0,2.0,19 wins & 26 nominations total,"Wanuri Kahiu, Jenna Cato Bass, Monica Arac de Nyeko","Samantha Mugatsia, Neville Misati, Nice Githinji","Kena and Ziki long for something more. Despite the political rivalry between their families, the girls resist and remain close friends, supporting each other to pursue their dreams in a conservative society. When love blossoms between them, the two girls will be forced to choose between happiness and safety. Inspried by Monica Arac de Nyeko's ""Jambula Tree"", which chronicles a story of two girls in love in Uganda, ""Rafiki"" challenges deep rooted cynicism about same sex relationships among actors, crew, friends, and family in Kenya.","English, Swahili","Kenya, South Africa, Germany, Netherlands, France, Norway, Lebanon, United Kingdom",tt8286894,movie,N/A,"$137,968",N/A,emotional,fast,intimate,"love, friendship, family",unknown,surreal,tragic,minimal,original,low,minimal,high,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62,Rouge,1987,7.873,0.62,,,,,,Stanley Kwan,Not Rated,Not Rated,07 Jan 1988,93 min,93.0,"Drama, Fantasy, Music",Drama,Fantasy,7.3,7.3,3837,0.0,0.0,2.0,12 wins & 9 nominations total,"Pik-Wah Lee, Kang-Chien Chiu","Leslie Cheung, Anita Mui, Alex Man","Fleur is the blue angel in one of Hong Kong's ""flower houses"" - bordellos and night clubs of the 1930s. A detached and beautiful performer, she falls in love with Twelfth Master Chan, heir to a chain of pharmacies. They agree to a suicide pact. 50 years later, in modern Hong Kong, Fleur's ghost appears in Yuen's newspaper office, wanting to place an ad to find Chan, who never arrived in the afterlife. Yuen, and his equally bewildered girlfriend, An Chor, are captivated by Fleur and her story.",Cantonese,Hong Kong,tt0093258,movie,N/A,N/A,N/A,emotional,medium,"surreal, intimate","love, friendship",female,linear,neutral,minimal,original,low,practical_effects,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Run,2014,7.903,0.595,"Dystopia, Single Mother, Danger, Survival",A genre film about maternal protection.,"Partial Alignment: Centers on a mother's anguish and fierce protection of her child, though within a genre thriller framework.",,Female,Philippe Lacôte,N/A,N/A,17 Dec 2014,100 min,100.0,Drama,Drama,Unknown,6.0,6.0,162,0.0,0.0,2.0,2 wins & 20 nominations,"Michel Fessler, Philippe Lacôte, Gino Ventriglia","Abdoul-Karim Konate, Isaach De Bankolé, Reine Sali Coulibaly","Run escapes... He just killed the Prime Minister of his country. In order to do so, he had to act as if he was a crazy man, wandering through the city. His life comes back by flashes ; his childhood with Tourou when his dream was to become a rain miracle-worker, his adventures with Gladys the eater, and his past as a young member of militia, in the heart of the politic and military conflict in Ivory Coast. All those lives, Run didn't choose them. Everytime, he felt in by running from another life. That's the reason why his name's Run.",French,"Côte d&#x27;Ivoire, France",tt2375473,movie,N/A,N/A,N/A,emotional,medium,intimate,"love, family",male,surreal,neutral,minimal,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Shine,1996,8.163,0.64,,,,,,Scott Hicks,PG-13,PG-13,14 Feb 1997,105 min,105.0,"Biography, Drama, Music",Biography,Drama,7.6,7.6,57353,87.0,1.0,2.0,Won 1 Oscar. 46 wins & 52 nominations total,"Jan Sardi, Scott Hicks","Geoffrey Rush, Armin Mueller-Stahl, Justin Braine","As a child piano prodigy, David Helfgott's musical ambitions generate friction with his overbearing father, Peter. When Helfgott travels to London on a musical scholarship, his career as a pianist blossoms. However, the pressures of his newfound fame, coupled with the echoes of his tumultuous childhood, conspire to bring Helfgott's latent schizophrenia boiling to the surface, and he spends years in and out of various mental institutions.","English, Yiddish",Australia,tt0117631,movie,N/A,"$35,892,330",N/A,emotional,medium,intimate,family,male,linear,tragic,minimal,original,medium,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Strawberry & Chocolate,1993,8.205,0.638,"Gay Rights, Communism, Friendship, Intolerance, Havana",The female character (neighbor) is a promiscuous stereotype; focus is on male bond.,,Oscar Nominee (Int'l Film),Male (Friendship between a gay man & a communist),"Tomás Gutiérrez Alea, Juan Carlos Tabío",R,R,20 Jan 1995,108 min,108.0,"Comedy, Drama, Romance",Comedy,Drama,7.4,7.4,6089,0.0,1.0,2.0,Nominated for 1 Oscar. 25 wins & 2 nominations total,"Tomás Gutiérrez Alea, Senel Paz","Jorge Perugorría, Vladimir Cruz, Mirta Ibarra","Diego, a cultivated, skeptical, homosexual young man, falls in love with a young heterosexual communist full of prejudices and doctrinal ideas. First come rejection and suspicion, but also fascination. Fresa y chocolate is a coming-of-age story told through the development of a great friendship which overcomes incomprehension and intolerance.","Spanish, English, French","Mexico, Cuba, Spain",tt0106966,movie,N/A,"$2,080,805",N/A,"inspiring, funny, emotional",fast,intimate,"love, friendship",unknown,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66,Talking About Trees,2019,7.778,0.587,"Cinema, Friendship, Sudan, Nostalgia, Resistance","A celebration of film, but exclusively from a male, elder perspective.",,Berlin (Best Documentary),Male (Four elderly male filmmakers),Suhaib Gasmelbari,N/A,N/A,18 Dec 2019,93 min,93.0,Documentary,Documentary,Unknown,7.4,7.4,847,0.0,0.0,2.0,15 wins & 10 nominations,Suhaib Gasmelbari,"Manar Al Hilo, Suleiman Ibrahim, Altayeb Mahdi","Four older Sudanese filmmakers with passion for film battle to bring cinema-going back to Sudan, not without resistance. Their 'Sudanese Film Club' have decided to revive an old cinema, and again draw attention to Sudanese film history.","Arabic, English, Russian","France, Sudan, Chad, Germany, Qatar, United Arab Emirates",tt9658178,movie,N/A,N/A,N/A,neutral,medium,conventional,general,unknown,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Tangerines,2013,8.245,0.654,"Estonia, Caucasus War, Truce, Humanity, Rural",Almost no female characters; a story of male conflict and reconciliation.,,Oscar & Golden Globe Nominee,Male (Elderly man mediates between soldiers),Zaza Urushadze,Not Rated,Not Rated,17 Apr 2015,87 min,87.0,"Drama, War",Drama,War,8.1,8.1,50510,73.0,1.0,2.0,Nominated for 1 Oscar. 12 wins & 10 nominations total,"Tatjana Mülbeier, Zaza Urushadze, Artur Veeber","Lembit Ulfsak, Elmo Nüganen, Giorgi Nakashidze","War in Georgia, Abkhazia region 1992: local Abkhaz are fighting to break free from Georgia. Estonian village between the mountains has become empty, almost everyone has returned to their homeland, only 2 men have stayed: Ivo and Margus. But Margus will leave as soon as he has harvested his crops of tangerines. In a bloody conflict in their miniature village wounded men are left behind, and Ivo is forced to take them in. But they are from opposite sides of the war. This is touching anti-war story about Estonians who find themselves in the middle of someone else's war. How do they handle it? How do the enemies act under third-party roof?","Estonian, Russian, Georgian","Estonia, Georgia",tt2991224,movie,N/A,"$144,501",N/A,emotional,fast,"epic, intimate",general,male,linear,neutral,self-discovery,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,The Apple,1998,7.706,0.609,"Confined Sisters, Social Experiment, Neorealism",Critique of patriarchal control masquerading as care.,Complex Female Narrative: A daring film about two girls discovering the world after being locked away. It's about female emergence and authorship of one's own life. Artistic Expression: Blurs line between documentary and fiction for raw impact.,Cannes (Special Mention),Female,Samira Makhmalbaf,N/A,N/A,19 Feb 1999,86 min,86.0,Drama,Drama,Unknown,7.2,7.2,2794,0.0,0.0,2.0,7 wins & 7 nominations,Mohsen Makhmalbaf,"Massoumeh Naderi, Zahra Naderi, Ghorban Ali Naderi","After twelve years of imprisonment by their own parents, two sisters are finally released by social workers to face the outside world for the first time.",Persian,"Iran, France, Netherlands",tt0156901,movie,N/A,"$15,207",N/A,emotional,fast,intimate,family,unknown,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,The Crow's Egg,2014,8.257,0.659,"Poverty, Slum-life, Pizza, Capitalism, Innocence",Mother's character is peripheral; story is driven by boys' adventures.,,National Film Award (India),Male (Two slum children's perspective),M. Manikandan,N/A,N/A,05 Jun 2015,109 min,109.0,"Comedy, Drama",Comedy,Drama,8.3,8.3,7940,0.0,0.0,2.0,10 wins & 8 nominations,"Anand Annamalai, M. Manikandan","Ramesh Thilaganathan, J. Vignesh, Aishwarya Rajesh","It is all about the life and times of two kids Periya Kakka Muttai (Vignesh) and his younger brother Chinna Kaaka Muttai (Ramesh) growing up in a slum, who make their living stealing coal from the railway yard. Their father is in the jail while mother (Ishwarya Rajesh) brings them up. The urchins have their own dreams like any other kids and here, they want to try out a Pizza from the newly opened Pizza shop. Their curiosity about pizza is because, the new shop is opened by Tamil star Silambarasan. They decide that by hook or crook, they will gain entry into the upmarket Pizza shop and have a slice of it with their own money. Will they succeed in their attempt ?",Tamil,India,tt3973410,movie,N/A,N/A,N/A,"funny, emotional",fast,intimate,general,male,surreal,neutral,growth,original,low,minimal,low,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,The Fisherman's Diary,2020,7.678,0.592,"Girl's Education, Fishing Village, Determination, Father",A story of a girl fighting for her right to go to school.,"Alignment: A female narrative about a young girl authoring her own future against patriarchal tradition, focusing on education as liberation.",AMAA (Best Young Actor),Female,Enah Johnscott,TV-MA,TV-MA,24 Oct 2020,143 min,143.0,Drama,Drama,Unknown,6.4,6.4,787,0.0,0.0,2.0,5 wins & 7 nominations total,"Proxy Buh, Enah Johnscott","Kang Quintus, Faith Fidel, Cosson Chinepoh",A 12 year old girl Ekah (Faith Fidel) is inspired by the story of the youngest Noble Peace Prize Winner Malala Yousafzai's. She is determined to go to school in a village of fisherman where the education of a girl child is considered to be a taboo. Her burning drive and determination to break this old adage gets her embroiled with her father's Solomon (Kang Quintus) past experience with girl child education.,English,Cameroon,tt13297136,movie,N/A,N/A,N/A,emotional,slow,intimate,family,female,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,The Girl from Uruguay,2022,8.22,0.617,"May-December Romance, Self-Discovery, Vacation",A light story of a young woman's romantic exploration.,"Partial Alignment: A female-centric narrative about self-discovery and sexuality, though lighter in tone and emotional depth.",San Sebastian,Female,Ana García Blaya,N/A,N/A,08 Nov 2022,78 min,78.0,Drama,Drama,Unknown,6.3,6.3,717,0.0,0.0,2.0,3 wins & 2 nominations,"Sofía Badia, Alejo Barmasch, Christian Basilis","Fiorella Bottaioli, Sebastián Arzeno, Otto",A writer who pins hopes on a free-spirited 25-year-old he meets in Montevideo to get through his midlife crisis. But his day turns out to be the most unexpected and transformative day of his life.,Spanish,"Argentina, Uruguay",tt14731294,movie,N/A,N/A,N/A,"emotional, uplifting",fast,intimate,general,male,linear,neutral,minimal,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,The Girl in the Yellow Jumper,2020,7.468,0.535,"Kidnapping, Mystery, Survival, Thriller",The plot is driven by the mystery of a missing woman.,"Partial Alignment: The narrative revolves around a woman in peril, but the focus is on the male-led investigation. Limited exploration of female interiority.",Critical acclaim (Uganda),Female,Loukman Ali,N/A,N/A,26 Dec 2021,81 min,81.0,Thriller,Thriller,Unknown,5.6,5.6,966,0.0,0.0,2.0,2 wins & 1 nomination,Loukman Ali,"Michael Wawuyo Jr., Rehema Nanfuka, Maurice Kirya","Unwilling, or unable, to explain how on earth he ended up in the middle of nowhere next to an empty, dusty highway, disorientated Jim finds himself in Officer Patrick's car, who offers to give him a lift. As the two men engage in a conversation, with Jim recounting his side of the story, more and more, sceptic Patrick senses that there's more to his wounded passenger than meets the eye. So, what is going on? Above all, what happened to the girl in the yellow jumper?",English,Uganda,tt10954526,movie,N/A,N/A,N/A,suspenseful,fast,conventional,general,male,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,The Gravedigger's Wife,2021,8.025,0.609,"Illness, Love, Poverty, Duty, Husband's Sacrifice",N/A (Centers on a husband's struggle),Limited Alignment: A love story told from the husband's perspective as he tries to save his wife's life.,TIFF (Best Film),Male,Khadar Ayderus Ahmed,N/A,N/A,12 Nov 2021,82 min,82.0,Drama,Drama,Unknown,6.4,6.4,801,0.0,0.0,2.0,24 wins & 22 nominations,Khadar Ayderus Ahmed,"Omar Abdi, Yasmin Warsame, Kadar Abdoul-Aziz Ibrahim","Guled and Nasra are a loving couple, living in the outskirts of Djibouti city with their teenage son Mahad. However they are facing difficult times: Nasra urgently needs an expensive operation to treat chronic kidney disease. Guled is already working hard as a gravedigger to make ends meet: how will they find the money to save Nasra and can they keep the family together?",Somali,"Finland, Germany, France, Somalia, Qatar",tt4440842,movie,N/A,N/A,N/A,emotional,fast,intimate,family,unknown,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,The Headless Woman,2008,7.645,0.592,"Upper-Class Guilt, Car Accident, Psychological, Ambiguity",A masterful critique of bourgeois white woman's complicity and privilege.,"High Alignment: A complex, unsettling film about a woman's psychological anguish and moral emptiness. Martel's unique style offers a profound, ambiguous female narrative.",Cannes (Official Selection),Female,Lucrecia Martel,Unrated,Unrated,21 Aug 2008,87 min,87.0,"Drama, Mystery, Thriller",Drama,Mystery,6.5,6.5,5858,81.0,0.0,2.0,9 wins & 19 nominations,Lucrecia Martel,"María Onetto, Claudia Cantero, César Bordón","This film is centered around Vero, an Argentinean bourgeois woman, and how her life slowly twists out of control after she hits something, or someone, with her car. Here comes the incident that changes everything, as Vero is driving, she is distracted by her cell phone and looks down to get to it. By the time she does this, her car hits something but the camera stays in it as we see her car shaking and rattles. Although Vero seems indifferent about the situation, it is clear that it has a toll on it as she acts different from the Vero that we saw briefly at the beginning of the film. She acts clumsy and out of place, barely saying anything, and when she does, it doesn't always make sense or has a lot of substance. This solidifies towards the end of the movie when she is going to retrace her steps to remember her memory, but in the hospital and the Hotel she stayed in, there was no record proving that she was there. This makes the audience wonder if all this really happened or if Vero, for the lack of a better word, is crazy and everything happened in your head.",Spanish,"Argentina, France, Italy, Spain",tt1221141,movie,N/A,"$100,177",N/A,"emotional, suspenseful",fast,intimate,general,female,non-linear,neutral,redemption,original,low,minimal,high,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
