Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
63,tt0102636,2025-06-11,2025-06-11,,"Parinda","Parinda",https://www.imdb.com/title/tt0102636/,Movie,7.8,154,1989,"Action, Crime, Drama, Romance",4030,1989-11-03,"Vidhu Vinod Chopra",,
64,tt0088031,2025-06-11,2025-06-11,,"Saaransh","Saaransh",https://www.imdb.com/title/tt0088031/,Movie,8.1,137,1984,"Drama",2104,1984-05-25,"Mahesh Bhatt",,
65,tt3735246,2025-06-11,2025-06-11,,"Bajirao Mastani","Bajirao Mastani",https://www.imdb.com/title/tt3735246/,Movie,7.3,158,2015,"Action, Drama, History, Romance, War",40995,2015-12-18,"Sanjay Leela Bhansali",,
66,tt1188996,2025-06-11,2025-06-11,,"My Name Is Khan","My Name Is Khan",https://www.imdb.com/title/tt1188996/,Movie,7.9,165,2010,"Drama, Romance",121247,2010-02-12,"Karan Johar",,
67,tt0195231,2025-06-11,2025-06-11,,"Satya","Satya",https://www.imdb.com/title/tt0195231/,Movie,8.2,170,1998,"Action, Crime, Drama, Thriller",18002,1998-07-03,"Ram Gopal Varma",,
68,tt0050322,2025-06-11,2025-06-11,,"Do Ankhen Barah Haath","Do Ankhen Barah Haath",https://www.imdb.com/title/tt0050322/,Movie,8.4,143,1957,"Comedy, Crime, Drama, Thriller",1957,1957,"Shantaram Rajaram Vankudre",,
69,tt0920464,2025-06-11,2025-06-11,,"Manorama: Six Feet Under","Manorama: Six Feet Under",https://www.imdb.com/title/tt0920464/,Movie,7.5,137,2007,"Crime, Drama, Mystery, Thriller",9333,2007-09-21,"Navdeep Singh",,
70,tt0072783,2025-06-11,2025-06-11,,"Chupke Chupke","Chupke Chupke",https://www.imdb.com/title/tt0072783/,Movie,8.3,146,1975,"Comedy, Drama, Romance",13715,1975-04-11,"Hrishikesh Mukherjee",,
71,tt0319736,2025-06-11,2025-06-11,,"The Legend of Bhagat Singh","The Legend of Bhagat Singh",https://www.imdb.com/title/tt0319736/,Movie,8.1,155,2002,"Biography, Drama, History",17946,2002-06-07,"Rajkumar Santoshi",,
72,tt0164538,2025-06-11,2025-06-11,,"Dil Se..","Dil Se..",https://www.imdb.com/title/tt0164538/,Movie,7.5,163,1998,"Drama, Romance",32892,1998-08-21,"Mani Ratnam",,
73,tt0077451,2025-06-11,2025-06-11,,"Don","Don",https://www.imdb.com/title/tt0077451/,Movie,7.7,166,1978,"Action, Crime, Thriller",13299,1978-05-12,"Chandra Barot",,
74,tt2317337,2025-06-11,2025-06-11,,"Vicky Donor","Vicky Donor",https://www.imdb.com/title/tt2317337/,Movie,7.7,126,2012,"Comedy, Romance",46977,2012-04-20,"Shoojit Sircar",,
75,tt0066070,2025-06-11,2025-06-11,,"My Name Is Joker","Mera Naam Joker",https://www.imdb.com/title/tt0066070/,Movie,7.9,224,1970,"Comedy, Drama, Musical",5779,1970-12-18,"Raj Kapoor",,
76,tt0085913,2025-06-11,2025-06-11,,"Masoom","Masoom",https://www.imdb.com/title/tt0085913/,Movie,8.3,165,1983,"Drama, Family",4650,1983-10-22,"Shekhar Kapur",,
77,tt0112870,2025-06-11,2025-06-11,,"Dilwale Dulhania Le Jayenge","Dilwale Dulhania Le Jayenge",https://www.imdb.com/title/tt0112870/,Movie,8.0,181,1995,"Drama, Romance",82316,1995-10-20,"Aditya Chopra",,
78,tt5571734,2025-06-11,2025-06-11,,"Pink","Pink",https://www.imdb.com/title/tt5571734/,Movie,8.0,136,2016,"Crime, Drama, Thriller",51047,2016-09-16,"Aniruddha Roy Chowdhury",,
79,tt0071145,2025-06-11,2025-06-11,,"Ankur","Ankur",https://www.imdb.com/title/tt0071145/,Movie,7.7,131,1974,"Drama",1807,2019-01-02,"Shyam Benegal",,
80,tt5286444,2025-06-11,2025-06-11,,"Neerja","Neerja",https://www.imdb.com/title/tt5286444/,Movie,7.6,122,2016,"Biography, Drama, Thriller",24693,2016-02-19,"Ram Madhvani",,
81,tt0379370,2025-06-11,2025-06-11,,"Maqbool","Maqbool",https://www.imdb.com/title/tt0379370/,Movie,8.0,132,2003,"Crime, Drama, Thriller",13833,2004-01-30,"Vishal Bhardwaj",,
82,tt0073034,2025-06-11,2025-06-11,,"Garm Hava","Garm Hava",https://www.imdb.com/title/tt0073034/,Movie,8.0,146,1974,"Drama",905,1975-11,"M.S. Sathyu",,
83,tt2350496,2025-06-11,2025-06-11,,"The Lunchbox","The Lunchbox",https://www.imdb.com/title/tt2350496/,Movie,7.8,104,2013,"Drama, Romance",65274,2013-09-20,"Ritesh Batra",9,2024-12-28
84,tt0240200,2025-06-11,2025-06-11,,"Water","Water",https://www.imdb.com/title/tt0240200/,Movie,7.6,117,2005,"Drama",15679,2006-05-26,"Deepa Mehta",,
85,tt5946128,2025-06-11,2025-06-11,,"Dear Zindagi","Dear Zindagi",https://www.imdb.com/title/tt5946128/,Movie,7.4,151,2016,"Drama, Romance",46273,2016-11-23,"Gauri Shinde",,
86,tt0072860,2025-06-11,2025-06-11,,"Deewaar","Deewaar",https://www.imdb.com/title/tt0072860/,Movie,8.0,174,1975,"Action, Crime, Drama, Thriller",12664,1979-05,"Yash Chopra",,
87,tt1077248,2025-06-11,2025-06-11,,"Johnny Gaddaar","Johnny Gaddaar",https://www.imdb.com/title/tt1077248/,Movie,7.8,135,2007,"Crime, Drama, Thriller",13855,2007-09-28,"Sriram Raghavan",,
88,tt0420332,2025-06-11,2025-06-11,,"Veer-Zaara","Veer-Zaara",https://www.imdb.com/title/tt0420332/,Movie,7.8,192,2004,"Drama, Family, Musical, Romance",63789,2004-11-12,"Yash Chopra",7,2025-09-04
89,tt4434004,2025-06-11,2025-06-11,,"Udta Punjab","Udta Punjab",https://www.imdb.com/title/tt4434004/,Movie,7.7,148,2016,"Crime, Drama",33614,2016-06-17,"Abhishek Chaubey",,
90,tt0347779,2025-06-11,2025-06-11,,"Pinjar","Pinjar: Beyond Boundaries...",https://www.imdb.com/title/tt0347779/,Movie,7.9,188,2003,"Drama",3103,2003-10-24,"Chandra Prakash Dwivedi",,
91,tt0082162,2025-06-11,2025-06-11,,"Chashme Buddoor","Chashme Buddoor",https://www.imdb.com/title/tt0082162/,Movie,7.9,145,1981,"Comedy, Family, Romance",2804,1981-05-08,"Sai Paranjpye",,
92,tt8291224,2025-06-11,2025-06-11,,"Uri: The Surgical Strike","Uri: The Surgical Strike",https://www.imdb.com/title/tt8291224/,Movie,8.2,138,2019,"Action, Drama, History, War",78053,2019-01-11,"Aditya Dhar",,
93,tt4934950,2025-06-11,2025-06-11,,"Guilty","Talvar",https://www.imdb.com/title/tt4934950/,Movie,8.1,132,2015,"Crime, Drama, Mystery, Thriller",41299,2015-10-02,"Meghna Gulzar",,
94,tt7218518,2025-06-11,2025-06-11,,"Pad Man","Pad Man",https://www.imdb.com/title/tt7218518/,Movie,7.8,140,2018,"Comedy, Drama",31613,2018-02-09,"R Balki",,
95,tt5713232,2025-06-11,2025-06-11,,"Madaari","Madaari",https://www.imdb.com/title/tt5713232/,Movie,7.6,133,2016,"Drama, Thriller",15783,2016-07-22,"Nishikant Kamat",,
96,tt0109117,2025-06-11,2025-06-11,,"Andaz Apna Apna","Andaz Apna Apna",https://www.imdb.com/title/tt0109117/,Movie,8.0,160,1994,"Action, Comedy, Romance",57257,1994-11-04,"Rajkumar Santoshi",,
97,tt10895576,2025-06-11,2025-06-11,,"Mimi","Mimi",https://www.imdb.com/title/tt10895576/,Movie,7.8,132,2021,"Comedy, Drama",45292,2021-07-26,"Rajesh Bhatia, Sushma Sunam, Laxman Utekar",,
98,tt1805263,2025-06-11,2025-06-11,,"I Am Kalam","I Am Kalam",https://www.imdb.com/title/tt1805263/,Movie,7.9,88,2010,"Comedy, Drama",5116,2011-08-05,"Nila Madhab Panda",,
99,tt7098658,2025-06-11,2025-06-11,,"Raazi","Raazi",https://www.imdb.com/title/tt7098658/,Movie,7.7,138,2018,"Action, Drama, Thriller",35694,2018-05-11,"Meghna Gulzar",,
100,tt8130968,2025-06-11,2025-06-11,,"Badla","Badla",https://www.imdb.com/title/tt8130968/,Movie,7.7,118,2019,"Crime, Drama, Mystery, Thriller",33170,2019-03-08,"Sujoy Ghosh",,
1,tt0102369,2025-06-11,2025-06-11,,"Mother","Madar",https://www.imdb.com/title/tt0102369/,Movie,8.5,108,1990,"Drama",5360,1990-02-01,"Ali Hatami",,
2,tt0416960,2025-06-11,2025-06-11,,"The Lizard","Marmoulak",https://www.imdb.com/title/tt0416960/,Movie,8.4,115,2004,"Comedy, Drama",24017,2005-02-24,"Kamal Tabrizi",,
3,tt0078299,2025-06-11,2025-06-11,,"Desiderium","Sooteh-Delan",https://www.imdb.com/title/tt0078299/,Movie,8.2,111,1978,"Drama, Romance",2299,1978,"Ali Hatami",,
4,tt1832382,2025-06-11,2025-06-11,,"A Separation","Jodaeiye Nader az Simin",https://www.imdb.com/title/tt1832382/,Movie,8.3,123,2011,"Drama",273001,2011-03-16,"Asghar Farhadi",10,2025-05-04
5,tt0118849,2025-06-11,2025-06-11,,"Children of Heaven","Bacheha-ye aseman",https://www.imdb.com/title/tt0118849/,Movie,8.2,89,1997,"Drama, Family, Sport",87665,1999-01-22,"Majid Majidi",,
6,tt0100234,2025-06-11,2025-06-11,,"Close-Up","Nema-ye nazdik",https://www.imdb.com/title/tt0100234/,Movie,8.2,98,1990,"Biography, Crime, Drama",25769,1991-10-30,"Abbas Kiarostami",,
7,tt0191043,2025-06-11,2025-06-11,,"The Color of Paradise","Rang-e khoda",https://www.imdb.com/title/tt0191043/,Movie,8.1,90,1999,"Drama, Family",19065,1999-02-08,"Majid Majidi",,
8,tt0064356,2025-06-11,2025-06-11,,"The Cow","Gaav",https://www.imdb.com/title/tt0064356/,Movie,7.8,104,1969,"Drama",8510,1974-12,"Dariush Mehrjui",,
9,tt0093342,2025-06-11,2025-06-11,,"Where Is the Friend's House?","Khane-ye doust kodjast?",https://www.imdb.com/title/tt0093342/,Movie,8.1,83,1987,"Adventure, Drama, Family",21631,1987,"Abbas Kiarostami",9,2025-06-09
10,tt0096894,2025-06-11,2025-06-11,,"Bashu, the Little Stranger","Bashu, gharibeye koochak",https://www.imdb.com/title/tt0096894/,Movie,8.0,120,1989,"Drama, War",3499,1991-04-03,"Bahram Beyzaie",,
11,tt0099729,2025-06-11,2025-06-11,,"Hamoun","Hamoun",https://www.imdb.com/title/tt0099729/,Movie,7.9,120,1990,"Drama",7605,1991-04,"Dariush Mehrjui",,
12,tt5460658,2025-06-11,2025-06-11,,"Life and a Day","Abad va yek rooz",https://www.imdb.com/title/tt5460658/,Movie,8.1,112,2016,"Drama",19134,2016-03-16,"Saeed Roustayi",,
13,tt0424227,2025-06-11,2025-06-11,,"Turtles Can Fly","Lakposhtha parvaz mikonand",https://www.imdb.com/title/tt0424227/,Movie,8.0,98,2004,"Drama, War",21873,2005-02-23,"Bahman Ghobadi",,
14,tt0780061,2025-06-11,2025-06-11,,"Redhat and Cousin","Kolah Ghermezi and Pesar Khale",https://www.imdb.com/title/tt0780061/,Movie,8.1,92,1995,"Adventure, Comedy, Family, Musical",5133,1995,"Iraj Tahmasb",,
15,tt1360860,2025-06-11,2025-06-11,,"About Elly","Darbareye Elly",https://www.imdb.com/title/tt1360860/,Movie,7.9,119,2009,"Drama, Mystery",59974,2009-06-06,"Asghar Farhadi",9,2025-09-09
16,tt0177511,2025-06-11,2025-06-11,,"The Glass Agency","Ajans-E Shisheh-I",https://www.imdb.com/title/tt0177511/,Movie,7.7,114,1998,"Action, Drama, Romance, Thriller, War",7561,1998,"Ebrahim Hatamikia",,
17,tt0997246,2025-06-11,2025-06-11,,"The Song of Sparrows","Avaze gonjeshk-ha",https://www.imdb.com/title/tt0997246/,Movie,7.9,96,2008,"Drama, Family",11679,2008-10-01,"Majid Majidi",,
18,tt0074565,2025-06-11,2025-06-11,,"The Deer","Gavaznha",https://www.imdb.com/title/tt0074565/,Movie,7.8,120,1974,"Drama, Family",3154,2021,"Masud Kimiai",,
19,tt1874522,2025-06-11,2025-06-11,,"Here Without Me","Inja bedoone man",https://www.imdb.com/title/tt1874522/,Movie,7.7,100,2011,"Drama",4834,2011-07-13,"Bahram Tavakoli",,
20,tt0117214,2025-06-11,2025-06-11,,"A Moment of Innocence","Noon o goldoon",https://www.imdb.com/title/tt0117214/,Movie,7.7,78,1996,"Comedy, Drama",4860,1997-04-09,"Mohsen Makhmalbaf",,
21,tt0105888,2025-06-11,2025-06-11,,"And Life Goes On","Zendegi va digar hich",https://www.imdb.com/title/tt0105888/,Movie,7.9,95,1992,"Adventure, Drama",8610,1992-10-21,"Abbas Kiarostami",,
22,tt9817070,2025-06-11,2025-06-11,,"Law of Tehran","Metri shesh va nim",https://www.imdb.com/title/tt9817070/,Movie,7.7,131,2019,"Action, Crime, Drama, Thriller",20489,2023-04-11,"Saeed Roustayi",,
23,tt0423166,2025-06-11,2025-06-11,,"White Nights","Shabhaye roshan",https://www.imdb.com/title/tt0423166/,Movie,7.6,103,2003,"Drama, Romance",1724,2003,"Farzad Motamen",,
24,tt0845439,2025-06-11,2025-06-11,,"Fireworks Wednesday","Chaharshanbe-soori",https://www.imdb.com/title/tt0845439/,Movie,7.6,102,2006,"Drama, Mystery, Romance, Thriller",14381,2016-03-16,"Asghar Farhadi",,
25,tt0278006,2025-06-11,2025-06-11,,"Killing Mad Dogs","Sagkoshi",https://www.imdb.com/title/tt0278006/,Movie,7.6,135,2001,"Drama, Mystery, Thriller",3148,2001-12-16,"Bahram Beyzaie",,
26,tt0099492,2025-06-11,2025-06-11,,"The Tenants","Ejareh-Nesheenha",https://www.imdb.com/title/tt0099492/,Movie,7.7,109,1987,"Comedy, Drama",2999,1987,"Dariush Mehrjui",,
27,tt0233841,2025-06-11,2025-06-11,,"Baran","Baran",https://www.imdb.com/title/tt0233841/,Movie,7.8,94,2001,"Drama, Romance",9303,2001-10-10,"Majid Majidi",,
28,tt5186714,2025-06-11,2025-06-11,,"The Salesman","Forooshande",https://www.imdb.com/title/tt5186714/,Movie,7.7,124,2016,"Drama, Thriller",67650,2016-08-31,"Asghar Farhadi",10,2025-05-04
29,tt0072248,2025-06-11,2025-06-11,,"Still Life","Tabiate bijan",https://www.imdb.com/title/tt0072248/,Movie,7.7,93,1974,"Drama",1481,1978-12-07,"Sohrab Shahid Saless",,
30,tt2404461,2025-06-11,2025-06-11,,"The Past","Le passé",https://www.imdb.com/title/tt2404461/,Movie,7.7,130,2013,"Drama, Mystery",52067,2013-05-17,"Asghar Farhadi",,
31,tt0424434,2025-06-11,2025-06-11,,"Beautiful City","Shahr-e ziba",https://www.imdb.com/title/tt0424434/,Movie,7.6,98,2004,"Drama, Romance",6667,2004-06-09,"Asghar Farhadi",,
32,tt0116852,2025-06-11,2025-06-11,,"Leily Is with Me","Leily Ba Man Ast",https://www.imdb.com/title/tt0116852/,Movie,7.5,95,1996,"Adventure, Comedy, Drama, Romance, War",5316,1996,"Kamal Tabrizi",,
33,tt0120265,2025-06-11,2025-06-11,,"Taste of Cherry","Ta'm e guilass",https://www.imdb.com/title/tt0120265/,Movie,7.7,95,1997,"Drama",41414,1997-11-26,"Abbas Kiarostami",8,2024-09-10
34,tt0112445,2025-06-11,2025-06-11,,"The White Balloon","Badkonake sefid",https://www.imdb.com/title/tt0112445/,Movie,7.6,85,1995,"Drama, Family",8732,1995,"Jafar Panahi",,
35,tt0122130,2025-06-11,2025-06-11,,"Brick and Mirror","Khesht va Ayeneh",https://www.imdb.com/title/tt0122130/,Movie,7.6,126,1966,"Drama",992,1966-01-19,"Ebrahim Golestan",,
36,tt0114329,2025-06-11,2025-06-11,,"Hello Cinema","Salam Cinema",https://www.imdb.com/title/tt0114329/,Movie,7.6,75,1995,"Comedy, Drama",2312,1995-04-14,"Mohsen Makhmalbaf",,
37,tt0259072,2025-06-11,2025-06-11,,"A Time for Drunken Horses","Zamani baray-e masti-e asbha",https://www.imdb.com/title/tt0259072/,Movie,7.7,80,2000,"Drama, War",9378,2000-09-13,"Bahman Ghobadi",,
38,tt0072254,2025-06-11,2025-06-11,,"Tight Spot","Tangsir",https://www.imdb.com/title/tt0072254/,Movie,7.7,114,1973,"Drama, Thriller",946,1973-01-31,"Amir Naderi",,
39,tt0187809,2025-06-11,2025-06-11,,"The Pear Tree","Derakhte Golabi",https://www.imdb.com/title/tt0187809/,Movie,7.4,95,1998,"Drama, Romance",1836,1998-10,"Dariush Mehrjui",,
40,tt0064368,2025-06-11,2025-06-11,,"Gheisar","Gheisar",https://www.imdb.com/title/tt0064368/,Movie,7.6,100,1969,"Crime, Drama",4015,1969-12-31,"Masud Kimiai",,
41,tt1509132,2025-06-11,2025-06-11,,"The White Meadows","Keshtzar haye sepid",https://www.imdb.com/title/tt1509132/,Movie,7.6,92,2009,"Drama",1243,2010-04-23,"Mohammad Rasoulof",,
42,tt0116851,2025-06-11,2025-06-11,,"Leila","Leila",https://www.imdb.com/title/tt0116851/,Movie,7.4,102,1997,"Drama, Family, Romance",4354,2017-12-06,"Dariush Mehrjui",,
43,tt0209463,2025-06-11,2025-06-11,,"The Wind Will Carry Us","Bad ma ra khahad bord",https://www.imdb.com/title/tt0209463/,Movie,7.4,118,1999,"Drama",13503,1999-11-24,"Abbas Kiarostami",,
44,tt0395461,2025-06-11,2025-06-11,,"Bab'Aziz: The Prince That Contemplated His Soul","Bab'Aziz",https://www.imdb.com/title/tt0395461/,Movie,7.5,96,2005,"Drama",3953,2006-05-11,"Nacer Khemir",,
45,tt3921314,2025-06-11,2025-06-11,,"Muhammad: The Messenger of God","Mohammad Rasoolollah",https://www.imdb.com/title/tt3921314/,Movie,7.2,162,2015,"Biography, Drama, History",12766,2015-08-27,"Majid Majidi",,
46,tt7901798,2025-06-11,2025-06-11,,"Sheeple","Maghzhaye Koochake Zang Zadeh",https://www.imdb.com/title/tt7901798/,Movie,7.6,103,2018,"Crime, Drama, Thriller",8231,2018-09-26,"Houman Seyyedi",,
47,tt0071859,2025-06-11,2025-06-11,,"The Traveler","Mossafer",https://www.imdb.com/title/tt0071859/,Movie,7.5,83,1974,"Drama",2419,1974,"Abbas Kiarostami",,
48,tt0371280,2025-06-11,2025-06-11,,"Crimson Gold","Talaye sorkh",https://www.imdb.com/title/tt0371280/,Movie,7.4,95,2003,"Crime, Drama, Thriller",5669,2003-09-12,"Jafar Panahi",,
49,tt0117315,2025-06-11,2025-06-11,,"The Father","Pedar",https://www.imdb.com/title/tt0117315/,Movie,7.4,91,1996,"Drama",1771,1996,"Majid Majidi",,
50,tt0301978,2025-06-11,2025-06-11,,"Ten","Dah",https://www.imdb.com/title/tt0301978/,Movie,7.4,94,2002,"Drama",8970,2002-09-18,"Abbas Kiarostami",,
51,tt0117056,2025-06-11,2025-06-11,,"The Mirror","Ayneh",https://www.imdb.com/title/tt0117056/,Movie,7.5,95,1997,"Drama",3401,1998-11-25,"Jafar Panahi",,
52,tt0104919,2025-06-11,2025-06-11,,"Travellers","Mosaferan",https://www.imdb.com/title/tt0104919/,Movie,7.4,90,1992,"Drama",1309,1994-02,"Bahram Beyzaie",,
53,tt1113810,2025-06-11,2025-06-11,,"M like Mother","Mim mesle madar",https://www.imdb.com/title/tt1113810/,Movie,7.4,113,2006,"Drama",5965,2006-10-25,"Rasool Mollagholi Poor",,
54,tt0483703,2025-06-11,2025-06-11,,"So Close, So Far","Kheyli Door, Kheyli Nazdik",https://www.imdb.com/title/tt0483703/,Movie,7.4,121,2005,"Drama",2925,2005-07-27,"Reza Mirkarimi",,
55,tt0125718,2025-06-11,2025-06-11,,"The Love-stricken","Del Shodegan",https://www.imdb.com/title/tt0125718/,Movie,7.4,91,1992,"Drama, History, Music",1222,1992,"Ali Hatami",,
56,tt0067649,2025-06-11,2025-06-11,,"Downpour","Ragbar",https://www.imdb.com/title/tt0067649/,Movie,7.2,128,1972,"Comedy, Drama, Romance",1141,1972-11,"Bahram Beyzaie",,
57,tt0385277,2025-06-11,2025-06-11,,"The Music Man","Santouri",https://www.imdb.com/title/tt0385277/,Movie,7.5,107,2007,"Drama, Musical, Romance",9814,2007-02-01,"Dariush Mehrjui",,
58,tt6272704,2025-06-11,2025-06-11,,"Breath","Nafas",https://www.imdb.com/title/tt6272704/,Movie,7.4,112,2016,"Drama, Family, Fantasy, War",1899,2016-11-09,"Narges Abyar",,
59,tt8522820,2025-06-11,2025-06-11,,"The Warden","Sorkhpoost",https://www.imdb.com/title/tt8522820/,Movie,7.3,87,2019,"Drama, History, Mystery, Romance, Thriller",8337,2019-06-05,"Nima Javidi",,
60,tt0079997,2025-06-11,2025-06-11,,"Ballad of Tara","Tcherike-ye Tara",https://www.imdb.com/title/tt0079997/,Movie,7.5,110,1979,"Drama, Fantasy",858,1979-04-01,"Bahram Beyzaie",,
61,tt0104974,2025-06-11,2025-06-11,,"Once Upon a Time, Cinema","Nassereddin Shah, Actor-e Cinema",https://www.imdb.com/title/tt0104974/,Movie,7.3,92,1992,"Comedy, Drama, Fantasy, History",1285,1992-02-01,"Mohsen Makhmalbaf",,
62,tt0077403,2025-06-11,2025-06-11,,"The Cycle","Dayereh mina",https://www.imdb.com/title/tt0077403/,Movie,7.3,101,1977,"Drama",951,1978-04-12,"Dariush Mehrjui",,
63,tt0415607,2025-06-11,2025-06-11,,"The Willow Tree","Beed-e majnoon",https://www.imdb.com/title/tt0415607/,Movie,7.3,96,2005,"Drama",4667,2007-08-03,"Majid Majidi",,
64,tt0255094,2025-06-11,2025-06-11,,"The Circle","Dayereh",https://www.imdb.com/title/tt0255094/,Movie,7.4,90,2000,"Drama",7052,2000-09-09,"Jafar Panahi",,
65,tt0122186,2025-06-11,2025-06-11,,"Captain Khorshid","Nakhoda Khorshid",https://www.imdb.com/title/tt0122186/,Movie,7.4,118,1987,"Crime, Drama",1342,1987,"Nasser Taghvai",,
66,tt0319843,2025-06-11,2025-06-11,,"The Mandrake","Mehre giah",https://www.imdb.com/title/tt0319843/,Movie,7.2,105,1975,"Drama, Mystery",59,1975,"Fereydun Gole",,
67,tt1431332,2025-06-11,2025-06-11,,"We Only Live Twice","Tanha do bar zendegi mikonim",https://www.imdb.com/title/tt1431332/,Movie,7.4,100,2008,"Drama",578,2009-12-16,"Behnam Behzadi",,
68,tt0250125,2025-06-11,2025-06-11,,"Under the Skin of the City","Zir-e poost-e shahr",https://www.imdb.com/title/tt0250125/,Movie,7.2,92,2001,"Drama",1745,2005-05-25,"Rakhshan Banietemad",,
69,tt0309565,2025-06-11,2025-06-11,,"Low Heights","Ertefa-e Past",https://www.imdb.com/title/tt0309565/,Movie,7.2,110,2002,"Action, Adventure, Thriller",4006,2002-07-24,"Ebrahim Hatamikia",,
70,tt0072117,2025-06-11,2025-06-11,,"Harmonica","Saz Dahani",https://www.imdb.com/title/tt0072117/,Movie,7.5,75,1974,"Drama, Family",545,1974,"Amir Naderi",,
71,tt0317226,2025-06-11,2025-06-11,,"Marooned in Iraq","Gomgashtei dar Aragh",https://www.imdb.com/title/tt0317226/,Movie,7.3,100,2002,"Drama, War",1690,2002-10-09,"Bahman Ghobadi",,
72,tt0319640,2025-06-11,2025-06-11,,"Beehive","Kandu",https://www.imdb.com/title/tt0319640/,Movie,7.3,103,1975,"Drama",1064,1975,"Fereydun Gole",,
73,tt0087530,2025-06-11,2025-06-11,,"Kamalolmolk","Kamalolmolk",https://www.imdb.com/title/tt0087530/,Movie,7.5,122,1984,"Biography, Drama, History",1286,1984,"Ali Hatami",,
74,tt0243218,2025-06-11,2025-06-11,,"Willow and Wind","Bid-o Bad",https://www.imdb.com/title/tt0243218/,Movie,7.7,81,1999,"Drama, Family",551,2003-04-11,"Mohammad Ali Talebi",,
75,tt2848876,2025-06-11,2025-06-11,,"The Painting Pool","Howze Naghashi",https://www.imdb.com/title/tt2848876/,Movie,7.4,92,2013,"Drama, Romance",6154,2013-03-13,"Maziar Miri",,
76,tt0477585,2025-06-11,2025-06-11,,"Border Café","Café Transit",https://www.imdb.com/title/tt0477585/,Movie,7.3,107,2005,"Drama, Romance",2222,2005-11-03,"Kambuzia Partovi",,
77,tt2362062,2025-06-11,2025-06-11,,"Parviz","Parviz",https://www.imdb.com/title/tt2362062/,Movie,7.1,107,2012,"Crime, Drama, Thriller",1080,2013-09-28,"Majid Barzegar",,
78,tt1804642,2025-06-11,2025-06-11,,"Gold and Copper","Tala va mes",https://www.imdb.com/title/tt1804642/,Movie,7.1,97,2010,"Drama, Romance",3997,2010-05-12,"Homayoon Ass'adian",,
79,tt0106330,2025-06-11,2025-06-11,,"From Karkheh to Rhein","Az Karkheh ta Rhein",https://www.imdb.com/title/tt0106330/,Movie,7.1,94,1993,"Drama, War",3116,1993,"Ebrahim Hatamikia",,
80,tt6207878,2025-06-11,2025-06-11,,"No Date, No Signature","Bedoone Tarikh, Bedoone Emza",https://www.imdb.com/title/tt6207878/,Movie,7.2,99,2017,"Drama, Mystery, Thriller",7319,2018-08-01,"Vahid Jalilvand",,
81,tt0405149,2025-06-11,2025-06-11,,"Mom's Guest","Mehman-e maman",https://www.imdb.com/title/tt0405149/,Movie,7.2,103,2004,"Comedy, Drama",4992,2004-07-22,"Dariush Mehrjui",,
82,tt1683042,2025-06-11,2025-06-11,,"There Are Things You Don't Know","Chizhayi Hast Ke Nemidani",https://www.imdb.com/title/tt1683042/,Movie,7.1,92,2010,"Drama",1563,2010-11-06,"Fardin Saheb-Zamani",,
83,tt0092651,2025-06-11,2025-06-11,,"The Cyclist","Bicycleran",https://www.imdb.com/title/tt0092651/,Movie,7.2,82,1989,"Drama",2481,1998-09-09,"Mohsen Makhmalbaf",,
84,tt0254769,2025-06-11,2025-06-11,,"City of Mice","Shahr-e mooshha",https://www.imdb.com/title/tt0254769/,Movie,7.3,92,1986,"Adventure, Comedy, Family, Fantasy, Musical",1768,1986,"Marzieh Boroomand, Mohammad Ali Talebi",,
85,tt0499537,2025-06-11,2025-06-11,,"Offside","Afsaid",https://www.imdb.com/title/tt0499537/,Movie,7.3,93,2006,"Comedy, Drama, Sport",9014,2006-05-26,"Jafar Panahi",,
86,tt0423868,2025-06-11,2025-06-11,,"Bitter Dream","Khab-e talkh",https://www.imdb.com/title/tt0423868/,Movie,7.3,88,2004,"Comedy, Drama",456,2015-11-23,"Mohsen Amiryoussefi",,
87,tt0193373,2025-06-11,2025-06-11,,"The Last Act","Pardehe Akhar",https://www.imdb.com/title/tt0193373/,Movie,7.4,110,1991,"Crime, Drama, Mystery, Thriller",562,1991-08-14,"Varuzh Karim-Masihi",,
88,tt0070938,2025-06-11,2025-06-11,,"Yek Etefagh sadeh","Yek Etefagh sadeh",https://www.imdb.com/title/tt0070938/,Movie,7.4,80,1973,"Drama",745,1975-04-07,"Sohrab Shahid Saless",,
89,tt0260332,2025-06-11,2025-06-11,,"The Day I Became a Woman","Roozi ke zan shodam",https://www.imdb.com/title/tt0260332/,Movie,7.3,74,2000,"Comedy, Drama",2099,2001-03-08,"Marzieh Makhmalbaf",,
90,tt2161980,2025-06-11,2025-06-11,,"The Last Step","Pelle akhar",https://www.imdb.com/title/tt2161980/,Movie,7.2,88,2012,"Drama",1567,2013-02-11,"Ali Mosaffa",,
91,tt3257072,2025-06-11,2025-06-11,,"Fish & Cat","Mahi va gorbeh",https://www.imdb.com/title/tt3257072/,Movie,7.0,134,2013,"Drama, Horror, Mystery",3079,2014-10-03,"Shahram Mokri",,
92,tt4359416,2025-06-11,2025-06-11,,"Taxi","Taxi",https://www.imdb.com/title/tt4359416/,Movie,7.3,82,2015,"Comedy, Drama",17430,2015-04-15,"Jafar Panahi",,
